Localidade;Bairro;Logradouro;Ponto Refer;Coordenadas;Numero;Desc Fato;Tipo;Data Fato;Faixa Hora;Dia;Latitude;Logitude
PORTO ALEGRE, RS;CENTRO;LG   JOAO AMORIM ALBUQUERQUE; ;LG   JOAO AMORIM ALBUQUERQUE,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;05/12/13;06:01 às 12:00;quinta-feira ;-30.0319996;-51.2295609
PORTO ALEGRE, RS;R BRANCO;RUA   MARIANTE;SILVA SO/VIADUTO;RUA   MARIANTE,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;05/12/13;06:01 às 12:00;quinta-feira ;-30.0281296;-51.2044182
PORTO ALEGRE, RS; ;RUA   CIPO;RUA MAJOR PM ANTONIO POMPILIO DA FONSECA;RUA   CIPO, 366, PORTO ALEGRE, RS;366;FURTO DE VEICULO;Consumado;05/12/13;06:01 às 12:00;quinta-feira ;-30.0200367;-51.1598434
PORTO ALEGRE, RS;JD LINDOIA;AV   PANAMERICANA; ;AV   PANAMERICANA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;05/12/13;12:01 às 18:00;quinta-feira ;-30.0013199;-51.1515198
PORTO ALEGRE, RS;PASSO DAREIA;RUA   ITAPEVA;PROXIMO AO SHOPPING WALIG;RUA   ITAPEVA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;05/12/13;12:01 às 18:00;quinta-feira ;-30.0142002;-51.1657219
PORTO ALEGRE, RS; ;PCA   ARGENTINA;SANTA CASA;PCA   ARGENTINA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;05/12/13;12:01 às 18:00;quinta-feira ;-24.7231503;-53.7252693
PORTO ALEGRE, RS;SANTANA;RUA   LAURINDO;LAURINDO PROX. SANTA TERESINHA;RUA   LAURINDO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;05/12/13;18:01 às 24:00;quinta-feira ;-30.0431004;-51.2118683
PORTO ALEGRE, RS; ;RUA DR FLORES;X;RUA DR FLORES, 307, PORTO ALEGRE, RS;307;FURTO DE VEICULO;Consumado;05/12/13;18:01 às 24:00;quinta-feira ;-30.029871;-51.2245483
PORTO ALEGRE, RS;BOMFIM;AV   CAUDURO;CAUDURO C/JOAO TELES;AV   CAUDURO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;05/12/13;18:01 às 24:00;quinta-feira ;-30.03265;-51.2135201
PORTO ALEGRE, RS; ;RUA GEN VITORINO;VIGARIO JOSE INACIO;RUA GEN VITORINO, 25, PORTO ALEGRE, RS;25;FURTO DE VEICULO;Consumado;05/12/13;18:01 às 24:00;quinta-feira ;-30.0303841;-51.2265587
PORTO ALEGRE, RS;S JOAO-SARANDI;AV   ASSIS BRASIL;TREVO BALTAZAR;AV   ASSIS BRASIL, 4300, PORTO ALEGRE, RS;4300;FURTO DE VEICULO;Consumado;06/12/13;06:01 às 12:00;sexta-feira  ;-30.0088425;-51.1435547
PORTO ALEGRE, RS;M VENTOS;RUA   CAMINHA;PARCAO;RUA   CAMINHA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;06/12/13;06:01 às 12:00;sexta-feira  ;-30.0266304;-51.2017288
PORTO ALEGRE, RS;M VENTOS;RUA   CAMINHA;PRACA PARCAO;RUA   CAMINHA, S/N, PORTO ALEGRE, RS;S/N;FURTO DE VEICULO;Consumado;06/12/13;18:01 às 24:00;sexta-feira  ;-30.0266304;-51.2017288
PORTO ALEGRE, RS;P BELAS/AZENHA;AV   IPIRANGA;ESQUINA SILVA SO;AV   IPIRANGA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;07/12/13;00:01 às 06:00;sábado       ;-30.0669708;-51.1474915
PORTO ALEGRE, RS;AZENHA;PCA   PRINCESA ISABEL;EM FRENTE AO IGP;PCA   PRINCESA ISABEL, S/N, PORTO ALEGRE, RS;S/N;FURTO DE VEICULO;Consumado;07/12/13;00:01 às 06:00;sábado       ;-24.9699802;-53.4909401
PORTO ALEGRE, RS; ;RUA GEN BENTO MARTINS;ANDRADAS;RUA GEN BENTO MARTINS, 192, PORTO ALEGRE, RS;192;FURTO DE VEICULO;Consumado;07/12/13;12:01 às 18:00;sábado       ;-30.0315571;-51.2350807
PORTO ALEGRE, RS;RIO BRANCO-PARTENON;RUA   SAO MANOEL;BAIRRO SANTANA;RUA   SAO MANOEL, 2091, PORTO ALEGRE, RS;2091;FURTO DE VEICULO;Consumado;07/12/13;12:01 às 18:00;sábado       ;-30.0510426;-51.1998634
PORTO ALEGRE, RS;CENTRO;AV   JULIO DE CASTILHOS;CAMELODROMO;AV   JULIO DE CASTILHOS,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;08/12/13;00:01 às 06:00;domingo      ;-30.0240803;-51.2212486
PORTO ALEGRE, RS; ;AV   JULIO DE CASTILHOS;VIGARIO JOSE INACIO;AV   JULIO DE CASTILHOS, 130, PORTO ALEGRE, RS;130;FURTO DE VEICULO;Consumado;08/12/13;00:01 às 06:00;domingo      ;-30.0265598;-51.2270317
PORTO ALEGRE, RS;NAVEGANTES-SARANDI;AV   SERTORIO; ;AV   SERTORIO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;08/12/13;06:01 às 12:00;domingo      ;-29.9979992;-51.1497498
PORTO ALEGRE, RS;CAVALHADA;ESTR   EDUARDO PRADO; ;ESTR   EDUARDO PRADO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;08/12/13;06:01 às 12:00;domingo      ;-30.1314793;-51.2179909
PORTO ALEGRE, RS;ARQUIPELAGO;RUA   PESCADORES;MARINA PIER 340;RUA   PESCADORES, 341, PORTO ALEGRE, RS;341;FURTO DE VEICULO;Consumado;08/12/13;12:01 às 18:00;domingo      ;-30.0009499;-51.2611389
PORTO ALEGRE, RS;STA M GORETTI;RUA   CERRO AZUL;EMFRENTE ESTAC SHOPPING BOURBON ASSIS BR;RUA   CERRO AZUL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;08/12/13;12:01 às 18:00;domingo      ;-30.0048809;-51.1783409
PORTO ALEGRE, RS; ;AV   JOAO PESSOA;PARQUE FARROUPILHA;AV   JOAO PESSOA, 721, PORTO ALEGRE, RS;721;FURTO DE VEICULO;Consumado;08/12/13;12:01 às 18:00;domingo      ;-30.0382328;-51.2189484
PORTO ALEGRE, RS;VL NOVA;RUA   JOAQUIM DE CARVALHO;ESQUINA JOAO SALAMONI;RUA   JOAQUIM DE CARVALHO, 95, PORTO ALEGRE, RS;95;FURTO DE VEICULO;Consumado;09/12/13;00:01 às 06:00;segunda-feira;-30.1140175;-51.2194366
PORTO ALEGRE, RS;C BAIXA-SANTANA;AV   VENANCIO AIRES;ESQUINA LIMA E SILVA;AV   VENANCIO AIRES,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;09/12/13;00:01 às 06:00;segunda-feira;-30.0431805;-51.2200203
PORTO ALEGRE, RS;NAVEGANTES-SARANDI;AV   SERTORIO;BAIRRO NAVEGANTES - PROXIMO FREE WAY;AV   SERTORIO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;09/12/13;00:01 às 06:00;segunda-feira;-29.9979992;-51.1497498
PORTO ALEGRE, RS;AZENHA;PCA   PRINCESA ISABEL; ;PCA   PRINCESA ISABEL, 500, PORTO ALEGRE, RS;500;FURTO DE VEICULO;Consumado;09/12/13;00:01 às 06:00;segunda-feira;-30.0480824;-51.208065
PORTO ALEGRE, RS;C REDENTOR;RUA   POTENGI; ;RUA   POTENGI, 20, PORTO ALEGRE, RS;20;FURTO DE VEICULO;Consumado;09/12/13;06:01 às 12:00;segunda-feira;-30.0145702;-51.1521111
PORTO ALEGRE, RS;P D AREIA;RUA   SAPE;HOSPITAL CONCEICAO;RUA   SAPE,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;09/12/13;06:01 às 12:00;segunda-feira;-30.0176907;-51.1567307
PORTO ALEGRE, RS;BOMFIM;AV   CAUDURO;PROX. OSV.ARANHA;AV   CAUDURO, 139, PORTO ALEGRE, RS;139;FURTO DE VEICULO;Consumado;09/12/13;06:01 às 12:00;segunda-feira;-30.0329037;-51.2134132
PORTO ALEGRE, RS; ;RUA   TUPINAMBA;AV ASSIS BRASIL/ RUA ITARARE;RUA   TUPINAMBA, 10, PORTO ALEGRE, RS;10;FURTO DE VEICULO;Consumado;09/12/13;06:01 às 12:00;segunda-feira;-30.0101509;-51.1637802
PORTO ALEGRE, RS; ;RUA   BENTO FIGUEIREDO;RUA RAMIRO BARCELOS;RUA   BENTO FIGUEIREDO, 72, PORTO ALEGRE, RS;72;FURTO DE VEICULO;Consumado;09/12/13;06:01 às 12:00;segunda-feira;-30.0345249;-51.2088661
PORTO ALEGRE, RS;NAVEGANTES;AV PRES FRANKLIN ROOSEVELT;FRENTE CHURRASCARIA ALMA GAUCHA;AV PRES FRANKLIN ROOSEVELT, SN, PORTO ALEGRE, RS;SN;FURTO DE VEICULO;Consumado;09/12/13;06:01 às 12:00;segunda-feira;-30.0132599;-51.2045403
PORTO ALEGRE, RS; ;RUA   VISCONDE DE PELOTAS;MENNA BARRETO;RUA   VISCONDE DE PELOTAS, 241, PORTO ALEGRE, RS;241;FURTO DE VEICULO;Consumado;09/12/13;12:01 às 18:00;segunda-feira;-30.0080147;-51.170948
PORTO ALEGRE, RS; ;RUA CONS BRUSQUE;-;RUA CONS BRUSQUE, S/N, PORTO ALEGRE, RS;S/N;FURTO DE VEICULO;Consumado;09/12/13;12:01 às 18:00;segunda-feira;-30.0115395;-51.1414185
PORTO ALEGRE, RS;CRISTAL;AV   ICARAI;DEFRONTE PREDIO 320;AV   ICARAI, 320, PORTO ALEGRE, RS;320;FURTO DE VEICULO;Consumado;09/12/13;18:01 às 24:00;segunda-feira;-30.0825081;-51.2399254
PORTO ALEGRE, RS; ;RUA DUQUE CAXIAS;ASSEMBLEIA LEGISLATIVA;RUA DUQUE CAXIAS, 1191, PORTO ALEGRE, RS;1191;FURTO DE VEICULO;Consumado;09/12/13;18:01 às 24:00;segunda-feira;-30.0336151;-51.2295303
PORTO ALEGRE, RS; ;TV   OLIMPIO DE OLIVEIRA PACHECO;AV BENNO MENTZ;TV   OLIMPIO DE OLIVEIRA PACHECO, 18, PORTO ALEGRE, RS;18;FURTO DE VEICULO;Consumado;09/12/13;18:01 às 24:00;segunda-feira;-30.0112896;-51.1469383
PORTO ALEGRE, RS;R BRANCO;RUA   FRANCISCO FERRER;FRENTE A AGENCIA BANCO BRADESCO;RUA   FRANCISCO FERRER, 504, PORTO ALEGRE, RS;504;FURTO DE VEICULO;Consumado;10/12/13;00:01 às 06:00;terça-feira  ;-30.0368595;-51.2071152
PORTO ALEGRE, RS;CAMAQUA;RUA   TEOTONIA; ;RUA   TEOTONIA, 293, PORTO ALEGRE, RS;293;FURTO DE VEICULO;Consumado;10/12/13;00:01 às 06:00;terça-feira  ;-30.1050415;-51.2413216
PORTO ALEGRE, RS;SANTANA;RUA   LAURINDO;PROXIMO AO HOSPITAL CLINICAS;RUA   LAURINDO, 415, PORTO ALEGRE, RS;415;FURTO DE VEICULO;Consumado;10/12/13;06:01 às 12:00;terça-feira  ;-30.0424156;-51.2099304
PORTO ALEGRE, RS; ;RUA   MARCO POLO;HOSPITAL CONCEICAO;RUA   MARCO POLO, 139, PORTO ALEGRE, RS;139;FURTO DE VEICULO;Consumado;10/12/13;06:01 às 12:00;terça-feira  ;-30.0161247;-51.1563301
PORTO ALEGRE, RS; ;RUA CEL JOSE RODRIGUES SOBRAL; ;RUA CEL JOSE RODRIGUES SOBRAL, 901, PORTO ALEGRE, RS;901;FURTO DE VEICULO;Consumado;10/12/13;12:01 às 18:00;terça-feira  ;-30.0683231;-51.1772804
PORTO ALEGRE, RS; ;RUA   ANTONIO CARLOS BERTA;JARDINE VEICULOS;RUA   ANTONIO CARLOS BERTA, 000, PORTO ALEGRE, RS;000;FURTO DE VEICULO;Consumado;10/12/13;12:01 às 18:00;terça-feira  ;-30.0254307;-51.1612511
PORTO ALEGRE, RS;C BAIXA;RUA   JOAQUIM NABUCO;PROX. ESQ. JOAO ALFREDO;RUA   JOAQUIM NABUCO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;10/12/13;18:01 às 24:00;terça-feira  ;-30.0420399;-51.2211304
PORTO ALEGRE, RS;VL M CRISTO/VL NOVA;RUA   ITACURUBI; ;RUA   ITACURUBI, 125, PORTO ALEGRE, RS;125;FURTO DE VEICULO;Consumado;10/12/13;18:01 às 24:00;terça-feira  ;-30.1269207;-51.2105713
PORTO ALEGRE, RS;M VENTO;RUA PE CHAGAS;EM FRENTE DADO PUB;RUA PE CHAGAS, 18, PORTO ALEGRE, RS;18;FURTO DE VEICULO;Consumado;11/12/13;00:01 às 06:00;quarta-feira ;-30.0261784;-51.2051048
PORTO ALEGRE, RS;JD BOTANICO;RUA   JACOB VONTOBEL;PROXIMO A UNIDOS;RUA   JACOB VONTOBEL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;11/12/13;06:01 às 12:00;quarta-feira ;-30.0577507;-51.1813812
PORTO ALEGRE, RS;S JOAO-SARANDI;AV   ASSIS BRASIL;ESTACIONAMENTO POSTO - ANTIGA SOPAL;AV   ASSIS BRASIL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;11/12/13;06:01 às 12:00;quarta-feira ;-30.0107098;-51.1591415
PORTO ALEGRE, RS;M DEUS;RUA   GONCALVES DIAS;NACIONAL SUPERMERCADOS;RUA   GONCALVES DIAS, SN, PORTO ALEGRE, RS;SN;FURTO DE VEICULO;Consumado;11/12/13;06:01 às 12:00;quarta-feira ;-30.0538406;-51.2206802
PORTO ALEGRE, RS;R BRANCO;RUA   BENTO FIGUEIREDO; ;RUA   BENTO FIGUEIREDO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;11/12/13;06:01 às 12:00;quarta-feira ;-30.0346603;-51.2090683
PORTO ALEGRE, RS; ;RUA GEN VITORINO;ESQUINA MARECHAL;RUA GEN VITORINO, 18, PORTO ALEGRE, RS;18;FURTO DE VEICULO;Consumado;11/12/13;06:01 às 12:00;quarta-feira ;-30.0301094;-51.2266083
PORTO ALEGRE, RS;FLORESTA;RUA   CANCIO GOMES;.;RUA   CANCIO GOMES, 500, PORTO ALEGRE, RS;500;FURTO DE VEICULO;Consumado;11/12/13;12:01 às 18:00;quarta-feira ;-30.0175648;-51.2080116
PORTO ALEGRE, RS;P D AREIA;RUA   CRISTOVAO PEREIRA; ;RUA   CRISTOVAO PEREIRA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;11/12/13;12:01 às 18:00;quarta-feira ;-30.0097694;-51.1678314
PORTO ALEGRE, RS;CENTRO;RUA   PINTO BANDEIRA;CENTRO;RUA   PINTO BANDEIRA, 574, PORTO ALEGRE, RS;574;FURTO DE VEICULO;Consumado;11/12/13;12:01 às 18:00;quarta-feira ;-30.0294704;-51.2221756
PORTO ALEGRE, RS;S JOAO/HIGIENOPOLIS;RUA GEN COUTO MAGALHAES;QUASE ESQUINA COM RUA MARILAND;RUA GEN COUTO MAGALHAES, 648, PORTO ALEGRE, RS;648;FURTO DE VEICULO;Consumado;11/12/13;18:01 às 24:00;quarta-feira ;-30.0164661;-51.1946182
PORTO ALEGRE, RS;BELA VISTA-R BRANCO;RUA   CASEMIRO DE ABREU;PROXIMO A GOETHE;RUA   CASEMIRO DE ABREU, 771, PORTO ALEGRE, RS;771;FURTO DE VEICULO;Consumado;11/12/13;18:01 às 24:00;quarta-feira ;-30.0327606;-51.2005081
PORTO ALEGRE, RS; ;RUA   MARQUES DO POMBAL;E.E.G. DAUTRO FILHO;RUA   MARQUES DO POMBAL, 786, PORTO ALEGRE, RS;786;FURTO DE VEICULO;Consumado;11/12/13;18:01 às 24:00;quarta-feira ;-30.0195961;-51.196373
PORTO ALEGRE, RS;C REDENTOR;AV   FRANCISCO TREIN;CONCEICAO;AV   FRANCISCO TREIN,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;11/12/13;18:01 às 24:00;quarta-feira ;-30.0143299;-51.1594887
PORTO ALEGRE, RS;CAMAQUA;RUA PROF JOAO PITTA PINHEIRO FILHO; ;RUA PROF JOAO PITTA PINHEIRO FILHO, 314, PORTO ALEGRE, RS;314;FURTO DE VEICULO;Consumado;12/12/13;00:01 às 06:00;quinta-feira ;-30.108532;-51.2356415
PORTO ALEGRE, RS;CENTRO;RUA   SIQUEIRA CAMPOS;-;RUA   SIQUEIRA CAMPOS, 940, PORTO ALEGRE, RS;940;FURTO DE VEICULO;Consumado;12/12/13;00:01 às 06:00;quinta-feira ;-30.02882;-51.2323265
PORTO ALEGRE, RS;HUMAITA;AV   CLOVIS PAIM GRIVOT;FRENTE AO MERCADO DO ANDRE;AV   CLOVIS PAIM GRIVOT, 400, PORTO ALEGRE, RS;400;FURTO DE VEICULO;Consumado;12/12/13;06:01 às 12:00;quinta-feira ;-29.9776459;-51.1870728
PORTO ALEGRE, RS; ;RUA ENG ALEXANDRE MARTINS ROSA;COND RIO DA PRATA;RUA ENG ALEXANDRE MARTINS ROSA, 90, PORTO ALEGRE, RS;90;FURTO DE VEICULO;Consumado;12/12/13;06:01 às 12:00;quinta-feira ;-29.9796562;-51.1850586
PORTO ALEGRE, RS;B FIM;RUA   VASCO DA GAMA;VIADUTO RAMIRO;RUA   VASCO DA GAMA, 295, PORTO ALEGRE, RS;295;FURTO DE VEICULO;Consumado;12/12/13;06:01 às 12:00;quinta-feira ;-30.0320568;-51.209034
PORTO ALEGRE, RS; ;AV   SALVADOR LEAO;CLUBE COMERCIAL SARANDI;AV   SALVADOR LEAO, 40, PORTO ALEGRE, RS;40;FURTO DE VEICULO;Consumado;12/12/13;06:01 às 12:00;quinta-feira ;-29.9953442;-51.1296005
PORTO ALEGRE, RS; ;RUA   MARILAND;PROXIMO A AV. 24 DE OUTUBRO;RUA   MARILAND,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;12/12/13;06:01 às 12:00;quinta-feira ;-30.0211601;-51.1939507
PORTO ALEGRE, RS;FARROUPILHA;AV   JOSE BONIFACIO;EM FRENTE ESCOLA PROJETO;AV   JOSE BONIFACIO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;12/12/13;12:01 às 18:00;quinta-feira ;-30.0382996;-51.2135506
PORTO ALEGRE, RS;STA TEREZA;RUA   CRUZEIRO DO SUL; ;RUA   CRUZEIRO DO SUL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;12/12/13;12:01 às 18:00;quinta-feira ;-30.0856991;-51.2311287
PORTO ALEGRE, RS;INDEPENDENCIA;RUA IRMAO JOSE OTAO;EM FRENTE A PRACA DOM SEBASTIAO;RUA IRMAO JOSE OTAO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;12/12/13;18:01 às 24:00;quinta-feira ;-30.0308304;-51.2158585
PORTO ALEGRE, RS;P BELAS/AZENHA;AV   IPIRANGA;LOGRAD.1915 EM FRENTE A PUC;AV   IPIRANGA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;12/12/13;18:01 às 24:00;quinta-feira ;-30.0669708;-51.1474915
PORTO ALEGRE, RS;S JOAO-S GERALDO;AV   CEARA;PROXIMO BERLIM;AV   CEARA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;12/12/13;18:01 às 24:00;quinta-feira ;-30.0079098;-51.1939697
PORTO ALEGRE, RS;CENTRO-C BAIXA;RUA   SARMENTO LEITE;EM FRENTE A UMA PRACA;RUA   SARMENTO LEITE, 763, PORTO ALEGRE, RS;763;FURTO DE VEICULO;Consumado;12/12/13;18:01 às 24:00;quinta-feira ;-30.0351429;-51.2225914
PORTO ALEGRE, RS;R BERTA;ESTR   ANTONIO SEVERINO; ;ESTR   ANTONIO SEVERINO, 764, PORTO ALEGRE, RS;764;FURTO DE VEICULO;Consumado;13/12/13;00:01 às 06:00;sexta-feira  ;-30.0189934;-51.0985756
PORTO ALEGRE, RS; ;RUA   DOMINGOS JOSE DE ALMEIDA;ESQ AV PROTASIO ALVES;RUA   DOMINGOS JOSE DE ALMEIDA, 18, PORTO ALEGRE, RS;18;FURTO DE VEICULO;Consumado;13/12/13;06:01 às 12:00;sexta-feira  ;-30.0383396;-51.1992607
PORTO ALEGRE, RS; ;PCA   RUY BARBOSA;CAMELODROMO;PCA   RUY BARBOSA, 59, PORTO ALEGRE, RS;59;FURTO DE VEICULO;Consumado;13/12/13;06:01 às 12:00;sexta-feira  ;-29.9898586;-51.1306763
PORTO ALEGRE, RS;PR BELAS;AV   PRAIA DE BELAS;SHOPPING PRAIA DE BELAS;AV   PRAIA DE BELAS, 1200, PORTO ALEGRE, RS;1200;FURTO DE VEICULO;Consumado;13/12/13;12:01 às 18:00;sexta-feira  ;-30.0423298;-51.2278595
PORTO ALEGRE, RS; ;RUA   RAMIRO BARCELOS;ESCOLA DA UFRGS;RUA   RAMIRO BARCELOS, 2777, PORTO ALEGRE, RS;2777;FURTO DE VEICULO;Consumado;13/12/13;12:01 às 18:00;sexta-feira  ;-30.0439892;-51.2072029
PORTO ALEGRE, RS; ;AV   MADRID;AV. CEARA;AV   MADRID, 711, PORTO ALEGRE, RS;711;FURTO DE VEICULO;Consumado;13/12/13;12:01 às 18:00;sexta-feira  ;-30.0035706;-51.1942902
PORTO ALEGRE, RS;VL REST VELHA;RUA   EVANGELISTA;FTE A RESIDENCIA;RUA   EVANGELISTA, 125, PORTO ALEGRE, RS;125;FURTO DE VEICULO;Consumado;13/12/13;12:01 às 18:00;sexta-feira  ;-30.1570091;-51.1383095
PORTO ALEGRE, RS; ;AV   ASSIS BRASIL;END. EXATO R. JERONYMO ZELMANOVITZ,S/N;AV   ASSIS BRASIL, 4320, PORTO ALEGRE, RS;4320;FURTO DE VEICULO;Consumado;13/12/13;18:01 às 24:00;sexta-feira  ;-30.0087147;-51.1433907
PORTO ALEGRE, RS; ;AV   JULIO DE CASTILHOS;CAMELODROMO;AV   JULIO DE CASTILHOS, 360, PORTO ALEGRE, RS;360;FURTO DE VEICULO;Consumado;14/12/13;00:01 às 06:00;sábado       ;-30.0251331;-51.2236404
PORTO ALEGRE, RS;B FIM;AV   OSVALDO ARANHA; ;AV   OSVALDO ARANHA,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;14/12/13;06:01 às 12:00;sábado       ;-30.0367393;-51.2087784
PORTO ALEGRE, RS;BELA VISTA-R BRANCO;RUA   CASEMIRO DE ABREU; ;RUA   CASEMIRO DE ABREU,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;14/12/13;06:01 às 12:00;sábado       ;-30.0334702;-51.1919518
PORTO ALEGRE, RS;CENTRO;RUA PROF ANNES DIAS;HOSPITAL SANTA CASA DE MISERICORDIA;RUA PROF ANNES DIAS,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;14/12/13;12:01 às 18:00;sábado       ;-30.0303192;-51.2229691
PORTO ALEGRE, RS; ;TV   FRANCISCO LEONARDO TRUDA;PREFEITURA MUNICIPAL;TV   FRANCISCO LEONARDO TRUDA, 0040, PORTO ALEGRE, RS;0040;FURTO DE VEICULO;Consumado;14/12/13;18:01 às 24:00;sábado       ;-30.0274696;-51.2297401
PORTO ALEGRE, RS; ;RUA   MARQUES DO POMBAL;HOSPITAL MILITAR;RUA   MARQUES DO POMBAL, 1199, PORTO ALEGRE, RS;1199;FURTO DE VEICULO;Consumado;14/12/13;18:01 às 24:00;sábado       ;-30.0193291;-51.1917496
PORTO ALEGRE, RS;VL NOVA;RUA   FREDERICO CARLOS GOMES;CEL. FREDERICO CARLOS GOMES,197;RUA   FREDERICO CARLOS GOMES, 197, PORTO ALEGRE, RS;197;FURTO DE VEICULO;Consumado;14/12/13;18:01 às 24:00;sábado       ;-30.1195107;-51.2054749
PORTO ALEGRE, RS;C BAIXA-SANTANA;AV   VENANCIO AIRES;CLUBE DA SALDADE;AV   VENANCIO AIRES,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;15/12/13;00:01 às 06:00;domingo      ;-30.0431805;-51.2200203
PORTO ALEGRE, RS;CENTRO;RUA   PINTO BANDEIRA; ;RUA   PINTO BANDEIRA, 467, PORTO ALEGRE, RS;467;FURTO DE VEICULO;Consumado;15/12/13;06:01 às 12:00;domingo      ;-30.0282841;-51.2225418
PORTO ALEGRE, RS;FARROUPILHA-SANTANA;AV   JOAO PESSOA;REDENCAO-JOAO PESSOA EM FRENTE AO 902;AV   JOAO PESSOA, 902, PORTO ALEGRE, RS;902;FURTO DE VEICULO;Consumado;15/12/13;12:01 às 18:00;domingo      ;-30.0314693;-51.2239609
PORTO ALEGRE, RS;VL NOVA;RUA   JOAQUIM DE CARVALHO;NO PROPRIO CONDOMINIO.;RUA   JOAQUIM DE CARVALHO, 45, PORTO ALEGRE, RS;45;FURTO DE VEICULO;Consumado;15/12/13;18:01 às 24:00;domingo      ;-30.1136475;-51.2193146
PORTO ALEGRE, RS; ;    JOAO ALFREDO; ;    JOAO ALFREDO,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;15/12/13;18:01 às 24:00;domingo      ;-30.0410995;-51.2252998
PORTO ALEGRE, RS;VL J PESSOA;RUA   HONORIO LEMOS;PARTENON;RUA   HONORIO LEMOS, 88, PORTO ALEGRE, RS;88;FURTO DE VEICULO;Consumado;15/12/13;18:01 às 24:00;domingo      ;-30.0630054;-51.175499
PORTO ALEGRE, RS; ;RUA   RIACHUELO;ESQ MAL FLORIANO;RUA   RIACHUELO, 336, PORTO ALEGRE, RS;336;FURTO DE VEICULO;Consumado;16/12/13;00:01 às 06:00;segunda-feira;-30.0328598;-51.2348404
PORTO ALEGRE, RS;SARANDI;AV   CALDEIA;PAPEIS CALDEIA;AV   CALDEIA, 150, PORTO ALEGRE, RS;150;FURTO DE VEICULO;Consumado;16/12/13;00:01 às 06:00;segunda-feira;-29.9856892;-51.1103363
PORTO ALEGRE, RS;NAVEGANTES-SARANDI;AV   SERTORIO;PROX DANCETERIA DUFONT;AV   SERTORIO, 30, PORTO ALEGRE, RS;30;FURTO DE VEICULO;Consumado;16/12/13;00:01 às 06:00;segunda-feira;-29.9979992;-51.1497498
PORTO ALEGRE, RS;SARANDI;AV   ASSIS BRASIL;POSTO GAROUPA;AV   ASSIS BRASIL, 8853, PORTO ALEGRE, RS;8853;FURTO DE VEICULO;Consumado;16/12/13;06:01 às 12:00;segunda-feira;-29.9694271;-51.1147614
PORTO ALEGRE, RS;AZENHA;RUA   NUNES MACHADO;PROX. BANRISUL;RUA   NUNES MACHADO, 380, PORTO ALEGRE, RS;380;FURTO DE VEICULO;Consumado;16/12/13;12:01 às 18:00;segunda-feira;-30.0522003;-51.2167015
PORTO ALEGRE, RS;VL NOVA;RUA   VENTOS DO SUL; ;RUA   VENTOS DO SUL,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;16/12/13;12:01 às 18:00;segunda-feira;-30.1259804;-51.2078705
PORTO ALEGRE, RS;CENTRO;AV   ALBERTO BINS;ESQUINA SR PASSOS;AV   ALBERTO BINS,  , PORTO ALEGRE, RS; ;FURTO DE VEICULO;Consumado;16/12/13;12:01 às 18:00;segunda-feira;-30.0280609;-51.22155
